timestamp,municipality_id,usage,total_capacity
2017-07-09 11:27:04,0,568,2813
2017-07-09 11:27:04,4,3232,3893
2017-07-09 12:00:06,2,631,697
2017-07-09 12:00:06,0,594,2813
2017-07-09 12:00:06,5,161,587
2017-07-09 12:00:06,7,1418,2019
2017-07-09 12:00:06,9,796,1332
2017-07-09 12:00:06,4,3279,3893
2017-07-09 12:00:06,1,347,397
2017-07-09 12:00:06,8,1190,2947
2017-07-09 12:00:06,6,1237,3113
2017-07-09 12:00:06,3,1424,1930
2017-07-09 12:27:05,4,3268,3893
2017-07-09 12:27:05,0,592,2813
2017-07-09 12:27:05,7,1462,2019
2017-07-09 12:27:05,6,1266,3113
2017-07-09 12:27:05,3,1425,1930
2017-07-09 12:27:05,9,823,1332
2017-07-09 12:27:05,5,169,587
2017-07-09 12:27:05,2,648,697
2017-07-09 12:27:05,8,1205,2947
2017-07-09 12:27:05,1,348,397
2017-07-09 13:00:08,3,1433,1930
2017-07-09 13:00:08,6,1297,3113
2017-07-09 13:00:08,1,347,397
2017-07-09 13:00:08,9,818,1332
2017-07-09 13:00:08,2,683,697
2017-07-09 13:00:08,7,1492,2019
2017-07-09 13:00:08,0,589,2813
2017-07-09 13:00:08,8,1205,2947
2017-07-09 13:00:08,4,3274,3893
2017-07-09 13:00:08,5,181,587
2017-07-09 13:27:04,3,1446,1930
2017-07-09 13:27:04,4,3257,3893
2017-07-09 13:27:04,9,819,1332
2017-07-09 13:27:04,8,1203,2947
2017-07-09 13:27:04,0,589,2813
2017-07-09 13:27:04,2,687,697
2017-07-09 13:27:04,1,350,397
2017-07-09 13:27:04,5,181,587
2017-07-09 13:27:04,7,1497,2019
2017-07-09 13:27:04,6,1296,3113
2017-07-09 14:00:04,1,342,397
2017-07-09 14:00:04,3,1436,1930
2017-07-09 14:00:04,9,809,1332
2017-07-09 14:00:04,0,575,2813
2017-07-09 14:00:04,5,172,587
2017-07-09 14:00:04,2,681,697
2017-07-09 14:00:04,8,1187,2947
2017-07-09 14:00:04,7,1481,2019
2017-07-09 14:00:04,4,3253,3893
2017-07-09 14:00:04,6,1280,3113
2017-07-09 14:27:08,9,811,1332
2017-07-09 14:27:08,6,1263,3113
2017-07-09 14:27:08,5,161,587
2017-07-09 14:27:08,7,1473,2019
2017-07-09 14:27:08,8,1189,2947
2017-07-09 14:27:08,2,671,697
2017-07-09 14:27:08,4,3197,3893
2017-07-09 14:27:08,1,341,397
2017-07-09 14:27:08,0,564,2813
2017-07-09 14:27:08,3,1418,1930
2017-07-09 15:00:06,0,552,2813
2017-07-09 15:00:06,8,1365,2947
2017-07-09 15:00:06,9,813,1332
2017-07-09 15:00:06,2,645,697
2017-07-09 15:00:06,5,143,587
2017-07-09 15:00:06,3,1368,1930
2017-07-09 15:00:06,7,1449,2019
2017-07-09 15:00:06,6,1221,3113
2017-07-09 15:00:06,1,344,397
2017-07-09 15:00:06,4,3086,3893
2017-07-09 15:34:05,1,329,397
2017-07-09 15:34:05,8,1304,2947
2017-07-09 15:34:05,3,1287,1930
2017-07-09 15:34:05,4,2885,3893
2017-07-09 15:34:05,5,133,587
2017-07-09 15:34:05,0,528,2813
2017-07-09 15:34:05,6,1161,3113
2017-07-09 15:34:05,9,773,1332
2017-07-09 15:34:05,7,1376,2019
2017-07-09 15:34:05,2,612,697
2017-07-09 16:00:09,5,117,587
2017-07-09 16:00:09,6,1097,3113
2017-07-09 16:00:09,7,1304,2019
2017-07-09 16:00:09,3,1200,1930
2017-07-09 16:00:09,9,742,1332
2017-07-09 16:00:09,0,510,2813
2017-07-09 16:00:09,1,324,397
2017-07-09 16:00:09,2,571,697
2017-07-09 16:00:09,4,2704,3893
2017-07-09 16:00:09,8,1236,2947
2017-07-09 16:34:06,7,1195,2019
2017-07-09 16:34:06,2,526,697
2017-07-09 16:34:06,1,302,397
2017-07-09 16:34:06,9,678,1332
2017-07-09 16:34:06,4,2325,3893
2017-07-09 16:34:06,5,103,587
2017-07-09 16:34:06,6,984,3113
2017-07-09 16:34:06,0,447,2813
2017-07-09 16:34:06,3,1021,1930
2017-07-09 16:34:06,8,1127,2947
2017-07-10 08:00:12,5,45,587
2017-07-10 08:00:12,1,116,397
2017-07-10 08:00:12,7,766,2019
2017-07-10 08:00:12,3,604,1930
2017-07-10 08:00:12,4,1201,3893
2017-07-10 08:00:12,6,720,3113
2017-07-10 08:00:12,9,400,1332
2017-07-10 08:00:12,2,375,697
2017-07-10 08:00:12,8,567,2947
2017-07-10 08:00:12,0,198,2813
2017-07-10 08:34:11,1,144,397
2017-07-10 08:34:11,2,419,697
2017-07-10 08:34:11,0,290,2813
2017-07-10 08:34:11,3,803,1930
2017-07-10 08:34:11,5,50,587
2017-07-10 08:34:11,7,855,2019
2017-07-10 08:34:11,9,445,1332
2017-07-10 08:34:11,6,840,3113
2017-07-10 08:34:11,8,735,2947
2017-07-10 08:34:11,4,1716,3893
2017-07-10 09:00:09,9,482,1332
2017-07-10 09:00:09,2,452,697
2017-07-10 09:00:09,8,897,2947
2017-07-10 09:00:09,5,58,587
2017-07-10 09:00:09,3,951,1930
2017-07-10 09:00:09,4,2110,3893
2017-07-10 09:00:09,7,925,2019
2017-07-10 09:00:09,6,944,3113
2017-07-10 09:00:09,1,166,397
2017-07-10 09:00:09,0,371,2813
2017-07-10 09:27:11,5,74,587
2017-07-10 09:27:11,4,2506,3893
2017-07-10 09:27:11,6,1022,3113
2017-07-10 09:27:11,1,202,397
2017-07-10 09:27:11,7,1006,2019
2017-07-10 09:27:11,3,1100,1930
2017-07-10 09:27:11,9,546,1332
2017-07-10 09:27:11,0,444,2813
2017-07-10 09:27:11,2,469,697
2017-07-10 09:27:11,8,1027,2947
2017-07-10 10:00:12,4,2885,3893
2017-07-10 10:00:12,8,1189,2947
2017-07-10 10:00:12,3,1253,1930
2017-07-10 10:00:12,0,529,2813
2017-07-10 10:00:12,6,1119,3113
2017-07-10 10:00:12,7,1147,2019
2017-07-10 10:00:12,5,102,587
2017-07-10 10:00:12,9,632,1332
2017-07-10 10:00:12,2,524,697
2017-07-10 10:00:12,1,260,397
2017-07-10 10:27:10,1,277,397
2017-07-10 10:27:10,6,1176,3113
2017-07-10 10:27:10,7,1227,2019
2017-07-10 10:27:10,8,1242,2947
2017-07-10 10:27:10,2,552,697
2017-07-10 10:27:10,0,563,2813
2017-07-10 10:27:10,9,684,1332
2017-07-10 10:27:10,4,3071,3893
2017-07-10 10:27:10,5,135,587
2017-07-10 10:27:10,3,1324,1930
2017-07-10 11:00:12,0,594,2813
2017-07-10 11:00:12,6,1224,3113
2017-07-10 11:00:12,9,728,1332
2017-07-10 11:00:12,4,3206,3893
2017-07-10 11:00:12,1,299,397
2017-07-10 11:00:12,5,169,587
2017-07-10 11:00:12,3,1377,1930
2017-07-10 11:00:12,2,582,697
2017-07-10 11:00:12,7,1301,2019
2017-07-10 11:00:12,8,1295,2947
2017-07-10 11:27:14,4,3255,3893
2017-07-10 11:27:14,6,1261,3113
2017-07-10 11:27:14,8,1326,2947
2017-07-10 11:27:14,9,752,1332
2017-07-10 11:27:14,5,195,587
2017-07-10 11:27:14,3,1411,1930
2017-07-10 11:27:14,0,610,2813
2017-07-10 11:27:14,2,608,697
2017-07-10 11:27:14,1,310,397
2017-07-10 11:27:14,7,1351,2019
2017-07-10 12:00:10,5,210,587
2017-07-10 12:00:10,6,1311,3113
2017-07-10 12:00:10,9,784,1332
2017-07-10 12:00:10,1,325,397
2017-07-10 12:00:10,2,628,697
2017-07-10 12:00:10,3,1441,1930
2017-07-10 12:00:10,4,3306,3893
2017-07-10 12:00:10,7,1403,2019
2017-07-10 12:00:10,8,1375,2947
2017-07-10 12:00:10,0,642,2813
2017-07-10 12:27:14,2,668,697
2017-07-10 12:27:14,4,3325,3893
2017-07-10 12:27:14,1,348,397
2017-07-10 12:27:14,7,1462,2019
2017-07-10 12:27:14,8,1371,2947
2017-07-10 12:27:14,5,217,587
2017-07-10 12:27:14,6,1330,3113
2017-07-10 12:27:14,3,1465,1930
2017-07-10 12:27:14,9,803,1332
2017-07-10 12:27:14,0,649,2813
2017-07-10 13:00:13,1,346,397
2017-07-10 13:00:13,8,1391,2947
2017-07-10 13:00:13,2,502,697
2017-07-10 13:00:13,7,1297,2019
2017-07-10 13:00:13,3,1456,1930
2017-07-10 13:00:13,5,217,587
2017-07-10 13:00:13,9,804,1332
2017-07-10 13:00:13,4,3313,3893
2017-07-10 13:00:13,0,629,2813
2017-07-10 13:00:13,6,1148,3113
2017-07-10 13:34:14,6,1165,3113
2017-07-10 13:34:14,3,1469,1930
2017-07-10 13:34:14,9,829,1332
2017-07-10 13:34:14,7,1333,2019
2017-07-10 13:34:14,5,209,587
2017-07-10 13:34:14,2,513,697
2017-07-10 13:34:14,4,3303,3893
2017-07-10 13:34:14,1,349,397
2017-07-10 13:34:14,8,1388,2947
2017-07-10 13:34:14,0,623,2813
2017-07-10 14:00:15,3,1467,1930
2017-07-10 14:00:15,7,1308,2019
2017-07-10 14:00:15,9,802,1332
2017-07-10 14:00:15,4,3303,3893
2017-07-10 14:00:15,0,596,2813
2017-07-10 14:00:15,8,1361,2947
2017-07-10 14:00:15,1,337,397
2017-07-10 14:00:15,5,210,587
2017-07-10 14:00:15,2,515,697
2017-07-10 14:00:15,6,1145,3113
2017-07-10 14:27:13,5,199,587
2017-07-10 14:27:13,8,1329,2947
2017-07-10 14:27:13,0,563,2813
2017-07-10 14:27:13,6,1098,3113
2017-07-10 14:27:13,1,330,397
2017-07-10 14:27:13,2,507,697
2017-07-10 14:27:13,4,3231,3893
2017-07-10 14:27:13,9,775,1332
2017-07-10 14:27:13,3,1430,1930
2017-07-10 14:27:13,7,1273,2019
2017-07-10 15:00:13,2,474,697
2017-07-10 15:00:13,5,171,587
2017-07-10 15:00:13,9,755,1332
2017-07-10 15:00:13,6,1049,3113
2017-07-10 15:00:13,3,1369,1930
2017-07-10 15:00:13,4,3090,3893
2017-07-10 15:00:13,0,532,2813
2017-07-10 15:00:13,1,314,397
2017-07-10 15:00:13,7,1220,2019
2017-07-10 15:00:13,8,1290,2947
2017-07-10 15:27:15,1,302,397
2017-07-10 15:27:15,4,2918,3893
2017-07-10 15:27:15,8,1242,2947
2017-07-10 15:27:15,6,1001,3113
2017-07-10 15:27:15,3,1302,1930
2017-07-10 15:27:15,0,508,2813
2017-07-10 15:27:15,7,1160,2019
2017-07-10 15:27:15,2,454,697
2017-07-10 15:27:15,5,162,587
2017-07-10 15:27:15,9,715,1332
2017-07-10 16:00:15,1,285,397
2017-07-10 16:00:15,9,662,1332
2017-07-10 16:00:15,3,1202,1930
2017-07-10 16:00:15,6,931,3113
2017-07-10 16:00:15,4,2703,3893
2017-07-10 16:00:15,8,1165,2947
2017-07-10 16:00:15,7,1079,2019
2017-07-10 16:00:15,2,426,697
2017-07-10 16:00:15,0,470,2813
2017-07-10 16:00:15,5,156,587
2017-07-10 16:27:13,7,1000,2019
2017-07-10 16:27:13,9,605,1332
2017-07-10 16:27:13,6,860,3113
2017-07-10 16:27:13,2,404,697
2017-07-10 16:27:13,3,1071,1930
2017-07-10 16:27:13,0,418,2813
2017-07-10 16:27:13,8,1058,2947
2017-07-10 16:27:13,1,256,397
2017-07-10 16:27:13,4,2401,3893
2017-07-10 16:27:13,5,145,587
2017-07-11 08:00:17,0,146,2813
2017-07-11 08:00:17,9,359,1332
2017-07-11 08:00:17,4,1154,3893
2017-07-11 08:00:17,1,76,397
2017-07-11 08:00:17,3,609,1930
2017-07-11 08:00:17,2,345,697
2017-07-11 08:00:17,7,695,2019
2017-07-11 08:00:17,6,683,3113
2017-07-11 08:00:17,8,528,2947
2017-07-11 08:00:17,5,48,587
2017-07-11 08:27:19,8,644,2947
2017-07-11 08:27:19,4,1537,3893
2017-07-11 08:27:19,2,371,697
2017-07-11 08:27:19,6,745,3113
2017-07-11 08:27:19,5,51,587
2017-07-11 08:27:19,9,400,1332
2017-07-11 08:27:19,3,767,1930
2017-07-11 08:27:19,7,762,2019
2017-07-11 08:27:19,0,205,2813
2017-07-11 08:27:19,1,104,397
2017-07-11 09:00:19,2,410,697
2017-07-11 09:00:19,9,444,1332
2017-07-11 09:00:19,5,72,587
2017-07-11 09:00:19,8,788,2947
2017-07-11 09:00:19,0,274,2813
2017-07-11 09:00:19,3,947,1930
2017-07-11 09:00:19,1,135,397
2017-07-11 09:00:19,4,1993,3893
2017-07-11 09:00:19,6,828,3113
2017-07-11 09:00:19,7,845,2019
2017-07-11 09:27:16,0,317,2813
2017-07-11 09:27:16,5,91,587
2017-07-11 09:27:16,4,2279,3893
2017-07-11 09:27:16,8,887,2947
2017-07-11 09:27:16,6,760,3113
2017-07-11 09:27:16,2,313,697
2017-07-11 09:27:16,7,791,2019
2017-07-11 09:27:16,9,487,1332
2017-07-11 09:27:16,1,160,397
2017-07-11 09:27:16,3,1090,1930
2017-07-11 10:00:16,2,345,697
2017-07-11 10:00:16,4,2578,3893
2017-07-11 10:00:16,7,878,2019
2017-07-11 10:00:16,8,971,2947
2017-07-11 10:00:16,6,819,3113
2017-07-11 10:00:16,5,131,587
2017-07-11 10:00:16,0,366,2813
2017-07-11 10:00:16,9,542,1332
2017-07-11 10:00:16,3,1246,1930
2017-07-11 10:00:16,1,192,397
2017-07-11 10:27:18,6,860,3113
2017-07-11 10:27:18,7,956,2019
2017-07-11 10:27:18,3,1332,1930
2017-07-11 10:27:18,9,596,1332
2017-07-11 10:27:18,1,223,397
2017-07-11 10:27:18,2,369,697
2017-07-11 10:27:18,8,1034,2947
2017-07-11 10:27:18,0,406,2813
2017-07-11 10:27:18,4,2726,3893
2017-07-11 10:27:18,5,156,587
2017-07-11 11:00:18,0,453,2813
2017-07-11 11:00:18,3,1367,1930
2017-07-11 11:00:18,7,1020,2019
2017-07-11 11:00:18,4,2812,3893
2017-07-11 11:00:18,2,387,697
2017-07-11 11:00:18,1,252,397
2017-07-11 11:00:18,6,896,3113
2017-07-11 11:00:18,5,178,587
2017-07-11 11:00:18,9,642,1332
2017-07-11 11:00:18,8,1085,2947
2017-07-11 11:27:18,4,2836,3893
2017-07-11 11:27:18,8,1123,2947
2017-07-11 11:27:18,5,200,587
2017-07-11 11:27:18,2,400,697
2017-07-11 11:27:18,0,495,2813
2017-07-11 11:27:18,9,678,1332
2017-07-11 11:27:18,3,1375,1930
2017-07-11 11:27:18,6,924,3113
2017-07-11 11:27:18,7,1069,2019
2017-07-11 11:27:18,1,277,397
2017-07-11 12:00:21,2,424,697
2017-07-11 12:00:21,1,287,397
2017-07-11 12:00:21,3,1408,1930
2017-07-11 12:00:21,0,511,2813
2017-07-11 12:00:21,4,2899,3893
2017-07-11 12:00:21,7,1110,2019
2017-07-11 12:00:21,6,955,3113
2017-07-11 12:00:21,5,197,587
2017-07-11 12:00:21,9,695,1332
2017-07-11 12:00:21,8,1145,2947
2017-07-11 12:27:21,9,731,1332
2017-07-11 12:27:21,2,442,697
2017-07-11 12:27:21,0,545,2813
2017-07-11 12:27:21,8,1176,2947
2017-07-11 12:27:21,7,1164,2019
2017-07-11 12:27:21,5,187,587
2017-07-11 12:27:21,4,2889,3893
2017-07-11 12:27:21,1,315,397
2017-07-11 12:27:21,3,1390,1930
2017-07-11 12:27:21,6,981,3113
2017-07-11 13:00:19,2,431,697
2017-07-11 13:00:19,7,1187,2019
2017-07-11 13:00:19,6,972,3113
2017-07-11 13:00:19,0,555,2813
2017-07-11 13:00:19,5,173,587
2017-07-11 13:00:19,4,2868,3893
2017-07-11 13:00:19,8,1199,2947
2017-07-11 13:00:19,3,1399,1930
2017-07-11 13:00:19,9,765,1332
2017-07-11 13:00:19,1,326,397
2017-07-11 13:34:21,7,1185,2019
2017-07-11 13:34:21,4,2830,3893
2017-07-11 13:34:21,1,331,397
2017-07-11 13:34:21,5,175,587
2017-07-11 13:34:21,0,553,2813
2017-07-11 13:34:21,3,1380,1930
2017-07-11 13:34:21,8,1206,2947
2017-07-11 13:34:21,9,762,1332
2017-07-11 13:34:21,2,432,697
2017-07-11 13:34:21,6,964,3113
2017-07-11 14:00:21,8,1199,2947
2017-07-11 14:00:21,6,963,3113
2017-07-11 14:00:21,1,336,397
2017-07-11 14:00:21,2,433,697
2017-07-11 14:00:21,9,757,1332
2017-07-11 14:00:21,7,1181,2019
2017-07-11 14:00:21,4,2818,3893
2017-07-11 14:00:21,5,179,587
2017-07-11 14:00:21,3,1382,1930
2017-07-11 14:00:21,0,554,2813
2017-07-11 14:27:18,2,424,697
2017-07-11 14:27:18,8,1198,2947
2017-07-11 14:27:18,3,1378,1930
2017-07-11 14:27:18,0,538,2813
2017-07-11 14:27:18,5,170,587
2017-07-11 14:27:18,4,2783,3893
2017-07-11 14:27:18,1,342,397
2017-07-11 14:27:18,7,1170,2019
2017-07-11 14:27:18,6,933,3113
2017-07-11 14:27:18,9,755,1332
2017-07-11 15:00:21,6,871,3113
2017-07-11 15:00:21,3,1316,1930
2017-07-11 15:00:21,4,2664,3893
2017-07-11 15:00:21,7,1120,2019
2017-07-11 15:00:21,0,526,2813
2017-07-11 15:00:21,2,388,697
2017-07-11 15:00:21,5,171,587
2017-07-11 15:00:21,1,343,397
2017-07-11 15:00:21,9,741,1332
2017-07-11 15:00:21,8,1161,2947
2017-07-11 15:34:20,5,151,587
2017-07-11 15:34:20,1,323,397
2017-07-11 15:34:20,0,490,2813
2017-07-11 15:34:20,9,686,1332
2017-07-11 15:34:20,3,1214,1930
2017-07-11 15:34:20,2,374,697
2017-07-11 15:34:20,7,1051,2019
2017-07-11 15:34:20,6,823,3113
2017-07-11 15:34:20,4,2463,3893
2017-07-11 15:34:20,8,1107,2947
2017-07-11 16:00:21,8,1047,2947
2017-07-11 16:00:21,6,781,3113
2017-07-11 16:00:21,3,1145,1930
2017-07-11 16:00:21,1,311,397
2017-07-11 16:00:21,9,658,1332
2017-07-11 16:00:21,5,147,587
2017-07-11 16:00:21,0,469,2813
2017-07-11 16:00:21,4,2308,3893
2017-07-11 16:00:21,7,999,2019
2017-07-11 16:00:21,2,350,697
2017-07-11 16:34:18,4,2005,3893
2017-07-11 16:34:18,1,291,397
2017-07-11 16:34:18,3,982,1930
2017-07-11 16:34:18,7,947,2019
2017-07-11 16:34:18,0,430,2813
2017-07-11 16:34:18,2,340,697
2017-07-11 16:34:18,8,985,2947
2017-07-11 16:34:18,6,743,3113
2017-07-11 16:34:18,5,133,587
2017-07-11 16:34:18,9,616,1332
2017-07-12 08:00:26,4,556,3893
2017-07-12 08:00:26,7,597,2019
2017-07-12 08:00:26,0,84,2813
2017-07-12 08:00:26,2,301,697
2017-07-12 08:00:26,1,66,397
2017-07-12 08:00:26,3,305,1930
2017-07-12 08:00:26,8,361,2947
2017-07-12 08:00:26,6,549,3113
2017-07-12 08:00:26,5,42,587
2017-07-12 08:00:26,9,305,1332
2017-07-12 08:27:25,1,76,397
2017-07-12 08:27:25,4,588,3893
2017-07-12 08:27:25,6,561,3113
2017-07-12 08:27:25,0,96,2813
2017-07-12 08:27:25,2,308,697
2017-07-12 08:27:25,7,620,2019
2017-07-12 08:27:25,9,321,1332
2017-07-12 08:27:25,8,377,2947
2017-07-12 08:27:25,5,46,587
2017-07-12 08:27:25,3,326,1930
2017-07-12 09:00:26,7,659,2019
2017-07-12 09:00:26,2,318,697
2017-07-12 09:00:26,0,124,2813
2017-07-12 09:00:26,5,59,587
2017-07-12 09:00:26,1,101,397
2017-07-12 09:00:26,3,378,1930
2017-07-12 09:00:26,4,683,3893
2017-07-12 09:00:26,9,350,1332
2017-07-12 09:00:26,8,415,2947
2017-07-12 09:00:26,6,570,3113
2017-07-12 09:27:26,9,396,1332
2017-07-12 09:27:26,0,163,2813
2017-07-12 09:27:26,3,442,1930
2017-07-12 09:27:26,1,133,397
2017-07-12 09:27:26,2,338,697
2017-07-12 09:27:26,7,725,2019
2017-07-12 09:27:26,6,595,3113
2017-07-12 09:27:26,4,778,3893
2017-07-12 09:27:26,8,451,2947
2017-07-12 09:27:26,5,82,587
2017-07-12 10:00:25,8,503,2947
2017-07-12 10:00:25,3,553,1930
2017-07-12 10:00:25,5,133,587
2017-07-12 10:00:25,4,940,3893
2017-07-12 10:00:25,9,451,1332
2017-07-12 10:00:25,6,627,3113
2017-07-12 10:00:25,7,794,2019
2017-07-12 10:00:25,1,173,397
2017-07-12 10:00:25,2,352,697
2017-07-12 10:00:25,0,220,2813
2017-07-12 10:27:27,1,198,397
2017-07-12 10:27:27,3,618,1930
2017-07-12 10:27:27,7,838,2019
2017-07-12 10:27:27,4,1042,3893
2017-07-12 10:27:27,5,168,587
2017-07-12 10:27:27,9,497,1332
2017-07-12 10:27:27,2,350,697
2017-07-12 10:27:27,8,543,2947
2017-07-12 10:27:27,6,661,3113
2017-07-12 10:27:27,0,277,2813
2017-07-12 11:00:27,6,726,3113
2017-07-12 11:00:27,8,613,2947
2017-07-12 11:00:27,9,559,1332
2017-07-12 11:00:27,5,221,587
2017-07-12 11:00:27,0,349,2813
2017-07-12 11:00:27,2,375,697
2017-07-12 11:00:27,3,695,1930
2017-07-12 11:00:27,4,1155,3893
2017-07-12 11:00:27,1,238,397
2017-07-12 11:00:27,7,925,2019
2017-07-12 11:34:23,2,387,697
2017-07-12 11:34:23,1,269,397
2017-07-12 11:34:23,9,625,1332
2017-07-12 11:34:23,8,661,2947
2017-07-12 11:34:23,0,396,2813
2017-07-12 11:34:23,6,758,3113
2017-07-12 11:34:23,7,1003,2019
2017-07-12 11:34:23,4,1263,3893
2017-07-12 11:34:23,5,260,587
2017-07-12 11:34:23,3,761,1930
2017-07-12 12:00:27,6,788,3113
2017-07-12 12:00:27,2,396,697
2017-07-12 12:00:27,4,1373,3893
2017-07-12 12:00:27,7,1042,2019
2017-07-12 12:00:27,3,825,1930
2017-07-12 12:00:27,8,685,2947
2017-07-12 12:00:27,5,300,587
2017-07-12 12:00:27,0,434,2813
2017-07-12 12:00:27,9,655,1332
2017-07-12 12:00:27,1,285,397
2017-07-12 12:27:23,4,1476,3893
2017-07-12 12:27:23,9,714,1332
2017-07-12 12:27:23,5,315,587
2017-07-12 12:27:23,6,818,3113
2017-07-12 12:27:23,3,885,1930
2017-07-12 12:27:23,7,1120,2019
2017-07-12 12:27:23,2,415,697
2017-07-12 12:27:23,1,308,397
2017-07-12 12:27:23,0,455,2813
2017-07-12 12:27:23,8,723,2947
2017-07-12 13:00:28,0,489,2813
2017-07-12 13:00:28,2,450,697
2017-07-12 13:00:28,6,876,3113
2017-07-12 13:00:28,8,781,2947
2017-07-12 13:00:28,3,939,1930
2017-07-12 13:00:28,7,1206,2019
2017-07-12 13:00:28,4,1577,3893
2017-07-12 13:00:28,9,765,1332
2017-07-12 13:00:28,5,330,587
2017-07-12 13:00:28,1,327,397
2017-07-12 13:27:27,5,350,587
2017-07-12 13:27:27,8,839,2947
2017-07-12 13:27:27,6,926,3113
2017-07-12 13:27:27,9,806,1332
2017-07-12 13:27:27,3,983,1930
2017-07-12 13:27:27,0,512,2813
2017-07-12 13:27:27,1,345,397
2017-07-12 13:27:27,2,482,697
2017-07-12 13:27:27,4,1639,3893
2017-07-12 13:27:27,7,1279,2019
2017-07-12 14:00:26,3,999,1930
2017-07-12 14:00:26,0,517,2813
2017-07-12 14:00:26,1,345,397
2017-07-12 14:00:26,2,542,697
2017-07-12 14:00:26,4,1690,3893
2017-07-12 14:00:26,7,1356,2019
2017-07-12 14:00:26,9,823,1332
2017-07-12 14:00:26,8,860,2947
2017-07-12 14:00:26,6,999,3113
2017-07-12 14:00:26,5,392,587
2017-07-12 14:27:28,2,580,697
2017-07-12 14:27:28,3,995,1930
2017-07-12 14:27:28,4,1694,3893
2017-07-12 14:27:28,7,1431,2019
2017-07-12 14:27:28,1,354,397
2017-07-12 14:27:28,9,860,1332
2017-07-12 14:27:28,0,525,2813
2017-07-12 14:27:28,6,1057,3113
2017-07-12 14:27:28,8,906,2947
2017-07-12 14:27:28,5,425,587
2017-07-12 15:00:28,7,1480,2019
2017-07-12 15:00:28,0,513,2813
2017-07-12 15:00:28,4,1715,3893
2017-07-12 15:00:28,2,596,697
2017-07-12 15:00:28,9,893,1332
2017-07-12 15:00:28,1,354,397
2017-07-12 15:00:28,3,1014,1930
2017-07-12 15:00:28,6,1080,3113
2017-07-12 15:00:28,5,458,587
2017-07-12 15:00:28,8,937,2947
2017-07-12 15:27:27,2,622,697
2017-07-12 15:27:27,1,354,397
2017-07-12 15:27:27,4,1695,3893
2017-07-12 15:27:27,6,1103,3113
2017-07-12 15:27:27,9,898,1332
2017-07-12 15:27:27,3,1003,1930
2017-07-12 15:27:27,0,497,2813
2017-07-12 15:27:27,8,939,2947
2017-07-12 15:27:27,7,1511,2019
2017-07-12 15:27:27,5,451,587
2017-07-12 16:00:24,4,1581,3893
2017-07-12 16:00:24,0,459,2813
2017-07-12 16:00:24,8,950,2947
2017-07-12 16:00:24,7,1489,2019
2017-07-12 16:00:24,3,933,1930
2017-07-12 16:00:24,6,1077,3113
2017-07-12 16:00:24,5,427,587
2017-07-12 16:00:24,1,353,397
2017-07-12 16:00:24,9,872,1332
2017-07-12 16:00:24,2,626,697
2017-07-12 16:34:28,3,843,1930
2017-07-12 16:34:28,8,958,2947
2017-07-12 16:34:28,7,1433,2019
2017-07-12 16:34:28,5,365,587
2017-07-12 16:34:28,2,590,697
2017-07-12 16:34:28,1,340,397
2017-07-12 16:34:28,6,1038,3113
2017-07-12 16:34:28,9,852,1332
2017-07-12 16:34:28,4,1429,3893
2017-07-12 16:34:28,0,430,2813
2017-07-13 08:00:29,1,99,397
2017-07-13 08:00:29,5,32,587
2017-07-13 08:00:29,2,179,697
2017-07-13 08:00:29,4,581,3893
2017-07-13 08:00:29,0,112,2813
2017-07-13 08:00:29,7,547,2019
2017-07-13 08:00:29,8,417,2947
2017-07-13 08:00:29,3,301,1930
2017-07-13 08:00:29,6,462,3113
2017-07-13 08:00:29,9,377,1332
2017-07-13 08:27:31,9,380,1332
2017-07-13 08:27:31,3,300,1930
2017-07-13 08:27:31,7,556,2019
2017-07-13 08:27:31,0,123,2813
2017-07-13 08:27:31,1,104,397
2017-07-13 08:27:31,4,587,3893
2017-07-13 08:27:31,2,185,697
2017-07-13 08:27:31,6,472,3113
2017-07-13 08:27:31,5,33,587
2017-07-13 08:27:31,8,420,2947
2017-07-13 09:00:32,2,192,697
2017-07-13 09:00:32,1,115,397
2017-07-13 09:00:32,4,603,3893
2017-07-13 09:00:32,8,430,2947
2017-07-13 09:00:32,0,135,2813
2017-07-13 09:00:32,5,36,587
2017-07-13 09:00:32,6,476,3113
2017-07-13 09:00:32,7,570,2019
2017-07-13 09:00:32,9,387,1332
2017-07-13 09:00:32,3,307,1930
2017-07-13 09:34:15,8,454,2947
2017-07-13 09:34:15,1,133,397
2017-07-13 09:34:15,5,37,587
2017-07-13 09:34:15,7,597,2019
2017-07-13 09:34:15,2,197,697
2017-07-13 09:34:15,6,490,3113
2017-07-13 09:34:15,3,342,1930
2017-07-13 09:34:15,9,409,1332
2017-07-13 09:34:15,4,639,3893
2017-07-13 09:34:15,0,161,2813
2017-07-13 10:00:31,4,674,3893
2017-07-13 10:00:31,7,653,2019
2017-07-13 10:00:31,9,442,1332
2017-07-13 10:00:31,2,220,697
2017-07-13 10:00:31,5,41,587
2017-07-13 10:00:31,8,486,2947
2017-07-13 10:00:31,1,171,397
2017-07-13 10:00:31,0,226,2813
2017-07-13 10:00:31,6,534,3113
2017-07-13 10:00:31,3,363,1930
2017-07-13 10:33:32,6,566,3113
2017-07-13 10:33:32,0,305,2813
2017-07-13 10:33:32,8,552,2947
2017-07-13 10:33:32,3,390,1930
2017-07-13 10:33:32,7,718,2019
2017-07-13 10:33:32,9,497,1332
